date,text,clean_text,tokens
2025-06-25 20:24:00+00:00,"🎧نسخه صوتی‌‌‏ ‌‌‌‌‌‌‌‌‌‏﻿﻿۲۴ با فرداد فرحزاد:  ترامپ: جنگ ایران و اسرائیل شاید بزودی از سر گرفته شود
@iranintlTV",نسخه صوتی‌‌‏ ‌‌‌‌‌‌‌‌‌‏﻿﻿۲۴ با فرداد فرحزاد: ترامپ: جنگ ایران و اسرائیل شاید بزودی از سر گرفته شود,"['نسخه_صوتی', 'فرداد', 'فرحزاد', 'ترامپ', 'جنگ', 'ایران', 'اسرائیل', 'بزودی']"
2025-06-25 19:58:56+00:00,"سازمان عفو بین‌الملل در گزارشی با اشاره به اینکه ماموران امنیتی جمهوری اسلامی از ۲۳ خرداد، زمان آغاز جنگ ۱۲ روزه، صدها نفر را به اتهام «همکاری یا جاسوسی» برای اسرائیل بازداشت کرده‌اند، اعلام کرد که از ۲۶ خرداد دست‌کم شش نفر با اتهامات مشابه در ایران اعدام شده‌اند.
در این گزارش آمده عفو بین‌الملل ۳۰ خرداد نسبت به اینکه جمهوری اسلامی روند اعدام افراد متهم به «جاسوسی» برای اسرائیل را شدت ببخشد، ابراز نگرانی کرد و چهار نفر از افرادی که این سازمان از آن‌ها نام برده بود از ۲۶ خرداد تاکنون به‌طور خودسرانه در ایران اعدام شده‌اند.
سازمان عفو بین‌الملل به‌شدت نگران وضعیت افرادی است که هم‌اکنون در صف اعدام قرار دارند، از جمله احمدرضا جلالی، افشین قربانی میشانی، روزبه وادی و شاهین بسامی، چهار مردی که پس از محاکمه‌هایی به‌شدت ناعادلانه، به اتهام‌هایی از این دست به اعدام محکوم شده‌اند.
عفو بین‌الملل افزود درخواست مقام‌های جمهوری اسلامی برای محاکمه و اعدام سریع بازداشت‌شدگان به اتهام همکاری با اسرائیل نشان می‌دهد که جمهوری اسلامی از مجازات اعدام به‌عنوان ابزاری برای اعمال کنترل و ایجاد ترس در میان مردم استفاده می‌کند.
http",سازمان عفو بین‌الملل در گزارشی با اشاره به اینکه ماموران امنیتی جمهوری اسلامی از ۲۳ خرداد، زمان آغاز جنگ ۱۲ روزه، صدها نفر را به اتهام «همکاری یا جاسوسی» برای اسرائیل بازداشت کرده‌اند، اعلام کرد که از ۲۶ خرداد دست‌کم شش نفر با اتهامات مشابه در ایران اعدام شده‌اند. در این گزارش آمده عفو بین‌الملل ۳۰ خرداد نسبت به اینکه جمهوری اسلامی روند اعدام افراد متهم به «جاسوسی» برای اسرائیل را شدت ببخشد، ابراز نگرانی کرد و چهار نفر از افرادی که این سازمان از آن‌ها نام برده بود از ۲۶ خرداد تاکنون به‌طور خودسرانه در ایران اعدام شده‌اند. سازمان عفو بین‌الملل به‌شدت نگران وضعیت افرادی است که هم‌اکنون در صف اعدام قرار دارند، از جمله احمدرضا جلالی، افشین قربانی میشانی، روزبه وادی و شاهین بسامی، چهار مردی که پس از محاکمه‌هایی به‌شدت ناعادلانه، به اتهام‌هایی از این دست به اعدام محکوم شده‌اند. عفو بین‌الملل افزود درخواست مقام‌های جمهوری اسلامی برای محاکمه و اعدام سریع بازداشت‌شدگان به اتهام همکاری با اسرائیل نشان می‌دهد که جمهوری اسلامی از مجازات اعدام به‌عنوان ابزاری برای اعمال کنترل و ایجاد ترس در میان مردم استفاده می‌کند. http,"['سازمان', 'عفو_بین', 'الملل', 'گزارش', 'اشاره_اینکه', 'مامور', 'امنیتی', 'جمهوری_اسلامی', 'خرداد', 'زمان_آغاز', 'جنگ_روزه', 'صدها', 'نفر', 'اتهام', 'همکاری', 'جاسوسی', 'اسرائیل', 'بازداشت', 'اعلام', 'خرداد', 'دست_نفر', 'اتهامات', 'مشابه', 'ایران', 'اعدام', 'گزارش', 'عفو_بین', 'الملل', 'خرداد', 'جمهوری_اسلامی', 'اعدام', 'متهم', 'جاسوسی', 'اسرائیل', 'شدت', 'ابراز', 'نگرانی', 'نفر', 'سازمان', 'نام', 'خرداد', 'خودسرانه', 'ایران', 'اعدام', 'سازمان', 'عفو_بین', 'الملل', 'شدت', 'نگران', 'وضعیت', 'اعدام', 'قرار', 'جمله', 'احمدرضا', 'جلالی', 'افشین', 'قربانی', 'میشان', 'روزبه', 'وادی', 'شاهین', 'بسامی', 'مردی', 'محاکمه', 'شدت', 'ناعادلانه', 'اتهام', 'دست', 'اعدام', 'محکوم', 'عفو_بین', 'الملل', 'درخواست', 'مقام_های', 'جمهوری_اسلامی', 'محاکمه', 'اعدام', 'سریع', 'بازداشت', 'شدگان', 'اتهام', 'همکاری', 'اسرائیل', 'نشان', 'جمهوری_اسلامی', 'مجازات', 'اعدام', 'عنوان', 'ابزار', 'اعمال', 'کنترل', 'ایجاد', 'ترس', 'مردم', 'استفاده']"
2025-06-25 18:16:38+00:00,"شکریا برادوست، پژوهش‌گر امنیت بین‌الملل، با استناد به گزارش آکسیوس گفت: «اسرائیل نه‌تنها پیش از جنگ و در جریان جنگ ۱۲ روزه اشراف اطلاعاتی داشته، بلکه اکنون نیز مکالمات مقامات ایرانی را شنود می‌کند. منابع اسرائیلی می‌گویند این مقامات واقعیت خسارات وارد شده را پنهان کرده و به مافوق‌های خود گزارش‌های نادرست می‌دهند.»
@iranintltv",شکریا برادوست، پژوهش‌گر امنیت بین‌الملل، با استناد به گزارش آکسیوس گفت: «اسرائیل نه‌تنها پیش از جنگ و در جریان جنگ ۱۲ روزه اشراف اطلاعاتی داشته، بلکه اکنون نیز مکالمات مقامات ایرانی را شنود می‌کند. منابع اسرائیلی می‌گویند این مقامات واقعیت خسارات وارد شده را پنهان کرده و به مافوق‌های خود گزارش‌های نادرست می‌دهند.»,"['شکریا', 'برادوست', 'پژوهش', 'امنیت', 'بین_الملل', 'استناد', 'گزارش', 'آکسیوس', 'اسرائیل', 'جنگ', 'جریان_جنگ', 'روزه', 'اشراف', 'اطلاعاتی', 'مکالمات', 'مقامات', 'ایرانی', 'شنود', 'منابع', 'اسرائیلی', 'مقامات', 'واقعیت', 'خسارات', 'پنهان', 'مافوق', 'گزارش', 'نادرست']"
2025-06-25 18:04:02+00:00,"محمد پاکپور، فرمانده کل سپاه پاسداران، گفت: «ما به دشمن اعتماد نداریم و نداشتیم، همه رزمندگان دستشان روی ماشه است و اگر خطایی از سوی دشمن صورت بگیرد مثل ۱۲ روز گذشته مقابله به مثل جانانه انجام خواهیم داد.»
او افزود از خامنه‌ای تشکر می‌کنم که با «تدبیر و حکمت» این جنگ را اداره کرد.
فرمانده کل سپاه پاسداران اضافه کرد مردم ایران در جنگ ۱۲ روزه «نمره ۲۰ گرفتند.»
https://iranintl.com/202506253000",محمد پاکپور، فرمانده کل سپاه پاسداران، گفت: «ما به دشمن اعتماد نداریم و نداشتیم، همه رزمندگان دستشان روی ماشه است و اگر خطایی از سوی دشمن صورت بگیرد مثل ۱۲ روز گذشته مقابله به مثل جانانه انجام خواهیم داد.» او افزود از خامنه‌ای تشکر می‌کنم که با «تدبیر و حکمت» این جنگ را اداره کرد. فرمانده کل سپاه پاسداران اضافه کرد مردم ایران در جنگ ۱۲ روزه «نمره ۲۰ گرفتند.»,"['محمد', 'پاکپور', 'فرمانده_سپاه', 'پاسدار', 'دشمن', 'اعتماد', 'رزمندگان', 'دستشان', 'ماشه', 'خطا', 'دشمن', 'صورت', 'روز', 'گذشته', 'مقابله', 'جانانه', 'انجام', 'خامنه', 'تشکر', 'تدبیر', 'حکمت', 'جنگ', 'اداره', 'فرمانده_سپاه', 'پاسدار', 'اضافه', 'مردم_ایران', 'جنگ_روزه', 'نمره']"
2025-06-25 17:50:34+00:00,شیرین عبادی، حقوق‌دان و برنده جایزه نوبل صلح، با اشاره به جنگ میان اسرائیل و جمهوری اسلامی، به رویترز گفت که مردم ایران به رهبری که در زمان جنگ پنهان می‌شود اعتماد نخواهند کرد و پیش‌بینی کرد که جمهوری اسلامی، نه با ورود یک قدرت خارجی، بلکه با «قیام مردم» سقوط خواهد کرد.,شیرین عبادی، حقوق‌دان و برنده جایزه نوبل صلح، با اشاره به جنگ میان اسرائیل و جمهوری اسلامی، به رویترز گفت که مردم ایران به رهبری که در زمان جنگ پنهان می‌شود اعتماد نخواهند کرد و پیش‌بینی کرد که جمهوری اسلامی، نه با ورود یک قدرت خارجی، بلکه با «قیام مردم» سقوط خواهد کرد.,"['شیرین', 'عبادی', 'حقوق', 'دان', 'برنده', 'جایزه_نوبل', 'صلح', 'اشاره_جنگ', 'میان_اسرائیل', 'جمهوری_اسلامی', 'رویترز', 'مردم_ایران', 'رهبری', 'زمان', 'جنگ', 'پنهان', 'اعتماد', 'پیش_بینی', 'جمهوری_اسلامی', 'ورود', 'قدرت', 'خارجی', 'قیام', 'مردم', 'سقوط']"
2025-06-25 17:28:27+00:00,"🎧نسخه صوتی تیتر اول با نیوشا صارمی:ترامپ: هفته دیگر با ایران مذاکره می‌کنیم، شاید دوباره جنگ شد
@iranintlTV",نسخه صوتی تیتر اول با نیوشا صارمی:ترامپ: هفته دیگر با ایران مذاکره می‌کنیم، شاید دوباره جنگ شد,"['نسخه_صوتی', 'تیتر', 'نیوشا', 'صارم', 'ترامپ', 'هفته', 'ایران', 'مذاکره', 'جنگ']"
2025-06-25 17:27:15+00:00,"در جریان جنگ ۱۲ روزه، سربازان وظیفه در مراکز نظامی و پادگان‌های ایران تحت فشار شدید قرار داشتند. برخی کشته شدند و تعدادی از آن‌ها از خدمت اجباری گریختند.

حسین قاضیان، جامعه‌شناس، گفت: «سربازان وظیفه در چنین شرایطی عملا به مثابه غیرنظامیانی هستند که در جنگ کشته می‌شوند.»
@iranintltv",در جریان جنگ ۱۲ روزه، سربازان وظیفه در مراکز نظامی و پادگان‌های ایران تحت فشار شدید قرار داشتند. برخی کشته شدند و تعدادی از آن‌ها از خدمت اجباری گریختند. حسین قاضیان، جامعه‌شناس، گفت: «سربازان وظیفه در چنین شرایطی عملا به مثابه غیرنظامیانی هستند که در جنگ کشته می‌شوند.»,"['جریان_جنگ', 'روزه', 'سرباز', 'وظیفه', 'مراکز', 'نظامی', 'پادگان', 'ایران', 'فشار', 'شدید', 'قرار', 'تعدادی', 'خدمت', 'اجباری', 'حسین', 'قاضیان', 'جامعه', 'شناس', 'سرباز', 'وظیفه', 'شرایط', 'عملا', 'مثابه', 'غیرنظامیانی', 'جنگ', 'کشته']"
2025-06-25 16:37:48+00:00,"آرش حسن‌نیا، روزنامه‌نگار اقتصادی، گفت: «علاوه بر هزینه‌های مستقیم مثل پرتاب موشک، استفاده بی‌وقفه از پدافند و آسیب به زیرساخت‌های انرژی، کاهش صادرات نفت، رکود در کسب‌وکارها و افزایش هزینه‌های تجارت از جمله پیامدهای اقتصادی جدی جنگ اسرائیل و جمهوری اسلامی هستند.»
@iranintltv",آرش حسن‌نیا، روزنامه‌نگار اقتصادی، گفت: «علاوه بر هزینه‌های مستقیم مثل پرتاب موشک، استفاده بی‌وقفه از پدافند و آسیب به زیرساخت‌های انرژی، کاهش صادرات نفت، رکود در کسب‌وکارها و افزایش هزینه‌های تجارت از جمله پیامدهای اقتصادی جدی جنگ اسرائیل و جمهوری اسلامی هستند.»,"['آرش', 'حسن', 'نیا', 'روزنامه_نگار', 'اقتصادی', 'هزینه', 'مستقیم', 'پرتاب', 'موشک', 'استفاده', 'وقفه', 'پدافند', 'آسیب', 'زیرساخت_های', 'انرژی', 'کاهش', 'صادرات', 'نفت', 'رکود', 'کسب', 'وکار', 'افزایش', 'هزینه', 'تجارت', 'جمله', 'پیامد', 'اقتصادی', 'جنگ', 'اسرائیل', 'جمهوری_اسلامی']"
2025-06-25 16:33:55+00:00,"مارکو روبیو، وزیر خارجه و مشاور امنیت ملی دولت ترامپ، در جریان کنفرانس مطبوعاتی پس از اجلاس ناتو در هلند، گفت که جمهوری اسلامی باید مستقیما با ایالات متحده مذاکره کند نه از طریق کشور سوم یا چهارم.

در این کنفرانس خبری دونالد ترامپ از مارکو روبیو پرسید: «می‌خواهی یک توافق‌نامه کوچک برایشان تنظیم کنی که امضا کنند؟ چون فکر می‌کنم می‌توانیم آنها را به امضای آن وادار کنیم اما فکر نمی‌کنم لازم باشد.»

رییس جمهور آمریکا گفت ایران احتمالا اکنون بر بازسازی پس از جنگ متمرکز خواهد بود، بعید می‌دانم آن‌ها دوباره وارد ماجرای برنامه هسته‌ای شوند. فکر می‌کنم این موضوع دیگر برای آن‌ها تمام شده باشد.
https://iranintl.com/202506258684",مارکو روبیو، وزیر خارجه و مشاور امنیت ملی دولت ترامپ، در جریان کنفرانس مطبوعاتی پس از اجلاس ناتو در هلند، گفت که جمهوری اسلامی باید مستقیما با ایالات متحده مذاکره کند نه از طریق کشور سوم یا چهارم. در این کنفرانس خبری دونالد ترامپ از مارکو روبیو پرسید: «می‌خواهی یک توافق‌نامه کوچک برایشان تنظیم کنی که امضا کنند؟ چون فکر می‌کنم می‌توانیم آنها را به امضای آن وادار کنیم اما فکر نمی‌کنم لازم باشد.» رییس جمهور آمریکا گفت ایران احتمالا اکنون بر بازسازی پس از جنگ متمرکز خواهد بود، بعید می‌دانم آن‌ها دوباره وارد ماجرای برنامه هسته‌ای شوند. فکر می‌کنم این موضوع دیگر برای آن‌ها تمام شده باشد.,"['مارکو', 'روبیو', 'وزیر_خارجه', 'مشاور', 'امنیت_ملی', 'دولت', 'ترامپ', 'کنفرانس', 'مطبوعاتی', 'اجلاس', 'ناتو', 'هلند', 'جمهوری_اسلامی', 'مستقیما', 'ایالات_متحده', 'مذاکره', 'طریق', 'کشور', 'کنفرانس', 'خبری', 'دونالد_ترامپ', 'مارکو', 'روبیو', 'خواهی_یک', 'توافق', 'نامه', 'برایشان', 'تنظیم', 'امضا', 'امضا', 'وادار', 'فکر_نمی', 'رییس_جمهور', 'آمریکا', 'ایران', 'احتمالا', 'بازسازی', 'جنگ', 'متمرکز', 'بعید', 'ماجرا', 'برنامه_هسته', 'این_موضوع']"
2025-06-25 16:04:53+00:00,"🔻با وجود گذشته دو روز از آتش‌بس میان اسرائیل و جمهوری اسلامی و ادعاهای حکومت درباره پیروزی در جنگ ۱۲ روزه، اما هنوز خبری از علی خامنه‌ای، رهبر جمهوری اسلامی نیست. 

🔹او که با شروع حملات اسرائیل به مخفیگاه رفته است، از شش روز پیش که دومین پیام ویدیویی خود درباره جنگ با اسرائیل را منتشر کرد، هیچ ظهور و بروز تلویزیونی نداشته است.

🔹در این روزها، ورزشکارانی مثل سردار پاشایی، علیرضا مرزبان، محمدرضا فغانی و دیگران پرسیده‌اند که رهبر جمهوری اسلامی در این روزها که مردم ایران هیچ پناهگاهی ندارند، کجاست و چرا حتی پس از آتش‌بس هم خبری از او نیست.

🔹به نظر شما، علی خامنه‌ای، کجاست؟

🔹برای اظهارنظر دراین‌باره به صفحه اینستاگرام ایران اینترنشنال ورزشی مراجعه کنید؛👇
https://www.instagram.com/p/DLVGcxJiZJr/

@iranintltvsport",با وجود گذشته دو روز از آتش‌بس میان اسرائیل و جمهوری اسلامی و ادعاهای حکومت درباره پیروزی در جنگ ۱۲ روزه، اما هنوز خبری از علی خامنه‌ای، رهبر جمهوری اسلامی نیست. او که با شروع حملات اسرائیل به مخفیگاه رفته است، از شش روز پیش که دومین پیام ویدیویی خود درباره جنگ با اسرائیل را منتشر کرد، هیچ ظهور و بروز تلویزیونی نداشته است. در این روزها، ورزشکارانی مثل سردار پاشایی، علیرضا مرزبان، محمدرضا فغانی و دیگران پرسیده‌اند که رهبر جمهوری اسلامی در این روزها که مردم ایران هیچ پناهگاهی ندارند، کجاست و چرا حتی پس از آتش‌بس هم خبری از او نیست. به نظر شما، علی خامنه‌ای، کجاست؟ برای اظهارنظر دراین‌باره به صفحه اینستاگرام ایران اینترنشنال ورزشی مراجعه کنید؛,"['گذشته', 'روز', 'آتش_میان', 'اسرائیل', 'جمهوری_اسلامی', 'ادعا', 'حکومت', 'پیروزی', 'جنگ_روزه', 'خبری', 'علی_خامنه', 'رهبر_جمهوری', 'اسلامی', 'حملات_اسرائیل', 'مخفیگاه', 'روز', 'دومین', 'پیام', 'جنگ', 'اسرائیل', 'منتشر', 'ظهور', 'تلویزیون', 'روز', 'ورزشکارانی', 'سردار', 'پاشا', 'علیرضا', 'مرزبان', 'محمدرضا', 'فغانی', 'رهبر_جمهوری', 'اسلامی', 'روز', 'مردم_ایران', 'پناهگاه', 'کجاست', 'آتش', 'خبری', 'علی_خامنه', 'کجاست', 'اظهارنظر', 'دراین', 'صفحه', 'اینستاگرام', 'ایران_اینترنشنال', 'ورزشی', 'مراجعه']"
2025-06-25 16:01:00+00:00,"رسانه‌های ایران روز جهارشنبه تایید کردند که علی شادمانی، فرمانده جدید قرارگاه مرکزی خاتم‌الانبیا، بر اثر جراحات ناشی حملات اسرائیل کشته شده است.
ارتش اسرائیل ۲۷ خرداد اعلام کرده بود که جنگنده‌های نیروی هوایی این کشور در طول شب مقر فرماندهی فعالی را در قلب تهران هدف قرار دادند و علی شادمانی در این حمله کشته شد.
در پی کشته شدن غلامعلی رشید، علی خامنه‌ای ۲۳ خرداد در حکمی، علی شادمانی را به فرماندهی قرارگاه مرکزی خاتم‌الانبیا منصوب کرده بود.

قرارگاه مرکزی خاتم‌الانبیاء در اطلاعیه‌ای با اشاره به کشته شدن علی شادمانی، فرمانده این قرارگاه، اعلام کرد «انتقام سختی» خواهیم گرفت.
https://iranintl.com/202506259809",رسانه‌های ایران روز جهارشنبه تایید کردند که علی شادمانی، فرمانده جدید قرارگاه مرکزی خاتم‌الانبیا، بر اثر جراحات ناشی حملات اسرائیل کشته شده است. ارتش اسرائیل ۲۷ خرداد اعلام کرده بود که جنگنده‌های نیروی هوایی این کشور در طول شب مقر فرماندهی فعالی را در قلب تهران هدف قرار دادند و علی شادمانی در این حمله کشته شد. در پی کشته شدن غلامعلی رشید، علی خامنه‌ای ۲۳ خرداد در حکمی، علی شادمانی را به فرماندهی قرارگاه مرکزی خاتم‌الانبیا منصوب کرده بود. قرارگاه مرکزی خاتم‌الانبیاء در اطلاعیه‌ای با اشاره به کشته شدن علی شادمانی، فرمانده این قرارگاه، اعلام کرد «انتقام سختی» خواهیم گرفت.,"['رسانه_های', 'ایران', 'روز', 'جهارشنبه', 'تایید', 'علی', 'شادمانی', 'فرمانده', 'قرارگاه', 'مرکزی', 'خاتم', 'الانبیا', 'جراحات', 'حملات_اسرائیل', 'ارتش_اسرائیل', 'خرداد', 'اعلام', 'جنگنده_های', 'نیروی_هوایی', 'این_کشور', 'مقر', 'فرماندهی', 'فعالی', 'قلب', 'تهران', 'هدف_قرار', 'علی', 'شادمانی', 'حمله', 'کشته_شدن', 'غلامعلی', 'رشید', 'علی_خامنه', 'خرداد', 'حکمی', 'علی', 'شادمانی', 'فرماندهی', 'قرارگاه', 'مرکزی', 'خاتم', 'الانبیا', 'منصوب', 'قرارگاه', 'مرکزی', 'خاتم', 'الانبیاء', 'اطلاعیه', 'اشاره', 'کشته_شدن', 'علی', 'شادمانی', 'فرمانده', 'قرارگاه', 'اعلام', 'انتقام', 'سختی']"
2025-06-25 15:36:45+00:00,"احمد علوی، استاد دانشگاه و اقتصاددان، با اشاره به وضعیت اقتصادی ایران پس از جنگ ۱۲ روزه گفت: «در شرایط فعلی اقتصاد سیاسی کشور، این نظامیان، نیروهای امنیتی و نهادهای سرکوبگر هستند که برای دولت در اولویت توزیع منابع مالی قرار دارند، نه معیشت و کسب‌وکار مردم.»
@iranintltv",احمد علوی، استاد دانشگاه و اقتصاددان، با اشاره به وضعیت اقتصادی ایران پس از جنگ ۱۲ روزه گفت: «در شرایط فعلی اقتصاد سیاسی کشور، این نظامیان، نیروهای امنیتی و نهادهای سرکوبگر هستند که برای دولت در اولویت توزیع منابع مالی قرار دارند، نه معیشت و کسب‌وکار مردم.»,"['احمد', 'علوی', 'استاد', 'دانشگاه', 'اقتصاددان', 'اشاره', 'وضعیت', 'اقتصادی', 'ایران', 'جنگ_روزه', 'شرایط', 'فعلی', 'اقتصاد', 'سیاسی', 'کشور', 'نظام', 'نیرو', 'امنیتی', 'نهاد', 'سرکوبگر', 'دولت', 'اولویت', 'توزیع', 'منابع', 'مالی', 'قرار', 'معیشت', 'کسب', 'وکار', 'مردم']"
2025-06-25 15:33:46+00:00,"شاهد علوی، عضو تحریریه ایران‌اینترنشنال، معتقد است جمهوری اسلامی در تلاش است افکار عمومی را با تغییر راهبرد هسته‌ای‌اش همراه کند. گام‌های قانونی در مجلس برای قطع همکاری با آژانس و تکرار پیوسته یک نظرسازی در رسانه‌های حکومتی، پازل واحدی را تشکیل می‌دهد که هدفش «عادی‌سازی» سلاح هسته‌ای نزد افکار عمومی است. مسیری که ناگزیر به جنگ مجدد منتهی خواهد شد.
@iranintltv",شاهد علوی، عضو تحریریه ایران‌اینترنشنال، معتقد است جمهوری اسلامی در تلاش است افکار عمومی را با تغییر راهبرد هسته‌ای‌اش همراه کند. گام‌های قانونی در مجلس برای قطع همکاری با آژانس و تکرار پیوسته یک نظرسازی در رسانه‌های حکومتی، پازل واحدی را تشکیل می‌دهد که هدفش «عادی‌سازی» سلاح هسته‌ای نزد افکار عمومی است. مسیری که ناگزیر به جنگ مجدد منتهی خواهد شد.,"['شاهد', 'علوی', 'عضو_تحریریه', 'ایران_اینترنشنال', 'معتقد', 'جمهوری_اسلامی', 'تلاش', 'افکار_عمومی', 'راهبرد', 'هسته', 'همراه', 'گام', 'قانونی', 'مجلس', 'قطع', 'همکاری', 'آژانس', 'تکرار', 'پیوسته', 'نظرسازی', 'رسانه_های', 'حکومتی', 'پازل', 'واحدی', 'تشکیل', 'هدف', 'عادی', 'سلاح_هسته', 'نزد', 'افکار_عمومی', 'مسیر', 'ناگزیر', 'جنگ', 'مجدد', 'منتهی']"
2025-06-25 15:27:11+00:00,"در ادامه انتشار تدریجی اسامی فرماندهان ارشد نظامی جمهوری‌اسلامی که در جنگ ۱۲ روزه با اسرائیل کشته شدند نام و سمت ۳۰ نفر در رسانه‌های ایران منتشر شد.
در فهرست اعلام شده نام چند فرمانده ارشد از جمله مهدی ربانی، معاون عملیات ستاد کل نیروهای مسلح، غلامرضا محرابی، معاون اطلاعات ستاد کل نیروهای مسلح، امیر مظفری نیا، فرمانده مرکز تسلیحات ویژه سپند وزارت دفاع، محمد جعفر اسدی، معاون بازرسی کل قرارگاه خاتم الانبیاء و محمد کاظمی، فرمانده اطلاعات سپاه، دیده می‌شود.

https://iranintl.com/202506252647",در ادامه انتشار تدریجی اسامی فرماندهان ارشد نظامی جمهوری‌اسلامی که در جنگ ۱۲ روزه با اسرائیل کشته شدند نام و سمت ۳۰ نفر در رسانه‌های ایران منتشر شد. در فهرست اعلام شده نام چند فرمانده ارشد از جمله مهدی ربانی، معاون عملیات ستاد کل نیروهای مسلح، غلامرضا محرابی، معاون اطلاعات ستاد کل نیروهای مسلح، امیر مظفری نیا، فرمانده مرکز تسلیحات ویژه سپند وزارت دفاع، محمد جعفر اسدی، معاون بازرسی کل قرارگاه خاتم الانبیاء و محمد کاظمی، فرمانده اطلاعات سپاه، دیده می‌شود.,"['ادامه', 'انتشار', 'تدریجی', 'اسامی', 'فرمانده_ارشد', 'نظامی', 'جمهوری_اسلامی', 'جنگ_روزه', 'اسرائیل', 'نام', 'نفر', 'رسانه_های', 'ایران', 'منتشر', 'فهرست', 'اعلام', 'نام', 'فرمانده_ارشد', 'جمله', 'مهدی', 'ربانی', 'معاون', 'عملیات', 'ستاد', 'نیرو_مسلح', 'غلامرضا', 'محرابی', 'معاون', 'اطلاعات', 'ستاد', 'نیرو_مسلح', 'امیر', 'مظفری', 'نیا', 'فرمانده', 'مرکز', 'تسلیحات', 'سپند', 'وزارت_دفاع', 'محمد', 'جعفر', 'اسدی', 'معاون', 'بازرسی', 'قرارگاه', 'خاتم', 'الانبیاء', 'محمد', 'کاظمی', 'فرمانده', 'اطلاعات', 'سپاه', 'دیده']"
2025-06-25 15:25:37+00:00,"دونالد ترامپ در سخنرانی خود در اجلاس ناتو، به موضوعات مختلف جهانی از جمله جنگ میان جمهوری اسلامی و اسرائیل، بحران اوکراین و دیگر مسائل بین‌المللی پرداخت.

گفت‌وگو با آرش اعلایی و نیلوفر پورابراهیم، خبرنگاران ایران‌اینترنشنال از واکنش‌ها به صحبت‌های ترامپ در نشست ناتو می‌گویند.
@iranintltv",دونالد ترامپ در سخنرانی خود در اجلاس ناتو، به موضوعات مختلف جهانی از جمله جنگ میان جمهوری اسلامی و اسرائیل، بحران اوکراین و دیگر مسائل بین‌المللی پرداخت. گفت‌وگو با آرش اعلایی و نیلوفر پورابراهیم، خبرنگاران ایران‌اینترنشنال از واکنش‌ها به صحبت‌های ترامپ در نشست ناتو می‌گویند.,"['دونالد_ترامپ', 'سخنرانی', 'اجلاس', 'ناتو', 'موضوعات', 'مختلف', 'جهانی', 'جمله', 'جنگ_میان', 'جمهوری_اسلامی', 'اسرائیل', 'بحران', 'اوکراین', 'مسائل', 'بین_المللی', 'پرداخت', 'وگو_آرش', 'اعلا', 'نیلوفر', 'پورابراهیم', 'خبرنگار_ایران', 'واکنش', 'صحبت', 'ترامپ', 'ناتو']"
2025-06-25 14:56:48+00:00,"دونالد ترامپ، رییس‌جمهور آمریکا، در جریان کنفرانس مطبوعاتی پس از اجلاس ناتو در هلند با تاکید بر اینکه قصد تصرف منابع نفتی ایران را ندارد، گفت: «ایران به‌تازگی جنگیده و شجاعانه جنگیده است، فشار حداکثری ادامه دارد، اما نمی‌خواهم صادرات نفت ایران را متوقف کنم.»
او افزود: «می‌توانستیم نفت ایران را بگیریم، اما این کار را نمی‌کنیم، کشورشان برای بازسازی شدیدا به پول نیاز دارد، آن‌ها برای بازسازی کشورشان به پول نیاز دارند و ما می‌خواهیم این اتفاق بیفتد.»
https://iranintl.com/202506250097",دونالد ترامپ، رییس‌جمهور آمریکا، در جریان کنفرانس مطبوعاتی پس از اجلاس ناتو در هلند با تاکید بر اینکه قصد تصرف منابع نفتی ایران را ندارد، گفت: «ایران به‌تازگی جنگیده و شجاعانه جنگیده است، فشار حداکثری ادامه دارد، اما نمی‌خواهم صادرات نفت ایران را متوقف کنم.» او افزود: «می‌توانستیم نفت ایران را بگیریم، اما این کار را نمی‌کنیم، کشورشان برای بازسازی شدیدا به پول نیاز دارد، آن‌ها برای بازسازی کشورشان به پول نیاز دارند و ما می‌خواهیم این اتفاق بیفتد.»,"['دونالد_ترامپ', 'رییس_جمهور', 'آمریکا', 'کنفرانس', 'مطبوعاتی', 'اجلاس', 'ناتو', 'هلند', 'تاکید', 'قصد', 'تصرف', 'منابع', 'نفتی', 'ایران', 'ایران', 'تازگی', 'جنگیده', 'شجاعانه', 'فشار', 'حداکثر', 'ادامه', 'نمی', 'خواهم_صادرات', 'نفت', 'ایران', 'متوقف', 'نفت', 'ایران', 'کار', 'نمی', 'کشور', 'بازسازی', 'شدیدا', 'پول', 'بازسازی', 'کشور', 'پول', 'خواهیم_این', 'اتفاق', 'بیفتد']"
